dataset,observable,input_val,ideal_energy,grad_param_0,grad_param_1,grad_param_2,grad_param_3,grad_param_4,grad_param_5,grad_param_6,grad_param_7,grad_param_8,grad_param_9,grad_param_10,grad_param_11
single_02,IIIZ,3.0999999999999712,-0.997338787278617,-0.03980228060538182,-0.0015833204428931102,0.0017222634726191677,-5.551115123125783e-16,-0.043044721481066195,-0.00165792359643957,-2.220446049250313e-16,-3.3306690738754696e-16,-0.03973054124081987,-3.3306690738754696e-16,1.1102230246251565e-16,-2.220446049250313e-16
single_02,IIIZ,3.199999999999971,-0.9951035292481394,0.055776479334907925,-0.0034348101207419823,0.003060884716735379,-9.992007221626409e-16,0.04906813439734026,-0.0032666562072285465,-6.661338147750939e-16,-2.220446049250313e-16,0.05559721086734082,-3.3306690738754696e-16,0.0,-3.3306690738754696e-16
single_02,IIIZ,3.2999999999999705,-0.9674360882050584,0.14729204114857208,-0.02629649568394654,0.01935058276852597,2.220446049250313e-16,0.0967483053892052,-0.02375984883185156,7.771561172376096e-16,2.220446049250313e-16,0.14416910843430852,-2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16
single_02,IIIZ,3.39999999999997,-0.9243196095634741,0.2280923773884741,-0.06889569897984871,0.0421231559361015,0.0,0.09356245785807726,-0.061468262011021624,-1.1102230246251565e-16,-2.220446049250313e-16,0.21671191102482346,-2.220446049250313e-16,0.0,0.0
single_02,IIIZ,3.49999999999997,-0.8774938838168873,0.2931559162864509,-0.12293796665483414,0.06290448590462183,-5.551115123125783e-16,0.04044254761953259,-0.11229396134046454,-2.220446049250313e-16,2.220446049250313e-16,0.26891644380685364,2.220446049250313e-16,-2.220446049250313e-16,-1.1102230246251565e-16
single_02,IIIZ,3.5999999999999694,-0.8377217730020906,0.34022283333756553,-0.17414871948579858,0.07548717417900086,1.1102230246251565e-16,-0.053667475280608556,-0.16937899115520882,-1.1102230246251565e-16,2.220446049250313e-16,0.30247999003315007,1.1102230246251565e-16,0.0,0.0
single_02,IIIZ,3.699999999999969,-0.812007030435429,0.36996123161141703,-0.20504544307024342,0.07720133295510989,6.661338147750939e-16,-0.1728909542920164,-0.22374132604455232,2.220446049250313e-16,6.661338147750939e-16,0.32457090949388234,-2.220446049250313e-16,-1.1102230246251565e-16,1.1102230246251565e-16
single_02,IIIZ,3.7999999999999687,-0.8015895190515162,0.3851379386909921,-0.19888090873187003,0.06894762631933216,4.440892098500626e-16,-0.29709596449815334,-0.2658368434706033,-2.220446049250313e-16,-2.220446049250313e-16,0.3457990346652876,0.0,1.1102230246251565e-16,1.1102230246251565e-16
single_02,IIIZ,3.8999999999999684,-0.8013537256449412,0.3891325054210615,-0.1438052881313162,0.054175272823011045,-1.1102230246251565e-16,-0.40558339717012726,-0.28764337498746195,-4.440892098500626e-16,-5.551115123125783e-16,0.37722688956446326,-2.220446049250313e-16,0.0,1.1102230246251565e-16
single_02,IIIZ,3.999999999999968,-0.8008851685395619,0.38436857999611074,-0.03616451874486626,0.037299109819647014,-2.220446049250313e-16,-0.480907555315951,-0.2846393139034721,-1.1102230246251565e-16,-4.440892098500626e-16,0.4272437071920162,-2.220446049250313e-16,-1.1102230246251565e-16,0.0
single_02,IIIZ,4.099999999999968,-0.786927917309864,0.3712580336138326,0.11796282849339956,0.022159816281763667,-5.551115123125783e-16,-0.5119191843882803,-0.2570448279669273,-1.1102230246251565e-16,-3.3306690738754696e-16,0.4991572236676211,-1.1102230246251565e-16,0.0,0.0
single_02,IIIZ,4.199999999999967,-0.7465911988837576,0.3480579111067549,0.3034344496068431,0.01102275075002157,-1.1102230246251565e-16,-0.4953516015891742,-0.20990906858404412,2.220446049250313e-16,-1.1102230246251565e-16,0.5901331910965995,0.0,-1.1102230246251565e-16,0.0
single_02,IIIZ,4.299999999999967,-0.6704518270079953,0.31170370631728334,0.4987745219316743,0.0043441059096647194,6.661338147750939e-16,-0.43568365800167586,-0.15198485866333744,4.440892098500626e-16,2.220446049250313e-16,0.6917093006738543,-3.3306690738754696e-16,1.1102230246251565e-16,2.220446049250313e-16
single_02,IIIZ,4.399999999999967,-0.5547591578436849,0.2593281741478147,0.6802740296010805,0.0012198760562937006,-2.220446049250313e-16,-0.3434737853817455,-0.09370770099922432,1.1102230246251565e-16,-1.1102230246251565e-16,0.7916627469292946,4.440892098500626e-16,2.220446049250313e-16,0.0
single_02,IIIZ,4.499999999999966,-0.40224009568529573,0.18992936962802404,0.8264288991141014,0.00019284043812350937,1.1102230246251565e-16,-0.23272504589912166,-0.04486021569899479,5.551115123125783e-17,5.551115123125783e-17,0.8766601338036046,1.6653345369377348e-16,1.6653345369377348e-16,-5.551115123125783e-17
single_02,IIIZ,4.599999999999966,-0.22141917504107309,0.10559905959276134,0.9216454594837347,8.426385878224085e-06,1.1102230246251565e-16,-0.11800981637380434,-0.012570403753325854,2.7755575615628914e-16,-2.7755575615628914e-16,0.9349655938123191,-8.326672684688674e-17,-1.1102230246251565e-16,-1.1102230246251565e-16
single_02,IIIZ,4.6999999999999655,-0.02477351257016233,0.011876160105859207,0.9584078091793959,1.3989209790565837e-10,1.734723475976807e-16,-0.012024189616065148,-0.0001480522357332481,2.1510571102112408e-16,1.6653345369377348e-16,0.9585567842524172,6.938893903907228e-17,-1.3877787807814457e-17,-1.249000902703301e-16
single_02,IIIZ,4.799999999999965,0.17369104880039746,-0.08291123864728087,0.9375753556545268,-2.4447365348789774e-06,1.1102230246251565e-16,0.07599693510510867,-0.006967954295216433,-4.163336342344337e-16,-1.1102230246251565e-16,0.944250817728329,2.7755575615628914e-17,0.0,-2.7755575615628914e-17
single_02,IIIZ,4.899999999999965,0.3607974954514643,-0.16911775916340505,0.8670048868927852,-0.00010536824970208691,-1.6653345369377348e-16,0.14089095787194894,-0.02927149307291449,-3.3306690738754696e-16,-2.7755575615628914e-16,0.8937702255624929,0.0,0.0,5.551115123125783e-17
single_02,IIIZ,4.9999999999999645,0.5259858747219247,-0.23761880041526784,0.7591053982444914,-0.0008266265704452991,2.220446049250313e-16,0.18137152111060484,-0.06149855341784316,0.0,1.1102230246251565e-16,0.812965038049384,1.1102230246251565e-16,-2.220446049250313e-16,1.1102230246251565e-16
single_03,IIZI,-5.0,-0.11417536034331131,0.19582457488203453,0.015737465440395032,0.8676011242499769,-0.025598518696743483,0.11228112821828948,0.19489666277964204,0.22159169947139332,2.220446049250313e-16,1.3877787807814457e-16,-0.8297440138586802,9.71445146547012e-17,-8.326672684688674e-17
single_03,IIZI,-4.9,-0.04707816279701995,0.09323511479681369,0.017293055863798985,0.9227104354486813,-0.007105096572690879,0.05659324387942401,0.15771435196988826,0.16494635123518825,1.3877787807814457e-16,5.551115123125783e-17,-0.8919625685987407,-1.457167719820518e-16,-2.7755575615628914e-17
single_03,IIZI,-4.800000000000001,-0.009163348526819382,0.02168727572640075,0.005868272384966032,0.9513707716066648,-0.000692974444227789,0.013846076334451729,0.08183960448184771,0.08253524698719421,-5.204170427930421e-17,9.71445146547012e-17,-0.9419923586241223,-1.1102230246251565e-16,-1.0928757898653885e-16
single_03,IIZI,-4.700000000000001,-0.00014866779931662494,0.00044135495505207706,0.00015073034292147763,0.958703857264515,1.8002978023866356e-06,0.0002960709462165312,-0.011873470705818276,-0.011875271141790829,1.734723475976807e-17,-1.5959455978986625e-16,-0.9584796101042381,-3.122502256758253e-17,6.245004513516506e-17
single_03,IIZI,-4.600000000000001,-0.008729592605055795,0.0352778226152161,0.01421484496949332,0.9464166935815816,0.0011867668375709628,0.0249369878494354,-0.10387900808335167,-0.10507330976589792,6.938893903907228e-17,-9.367506770274758e-17,-0.9266023242660416,-9.367506770274758e-17,-3.8163916471489756e-17
single_03,IIZI,-4.500000000000002,-0.017805362217403874,0.11673246922535396,0.05358248871889948,0.9117523116103651,0.006813737660708141,0.08748196233442358,-0.18027124711319065,-0.18724160796200318,-5.898059818321144e-17,1.5265566588595902e-16,-0.8420742568368205,1.734723475976807e-16,-3.122502256758253e-17
single_03,IIZI,-4.400000000000002,-0.01083503581255053,0.22298114892253412,0.11461760320252104,0.8491971874536635,0.017833673597106324,0.1787964093156963,-0.23424716508997884,-0.2529878489182672,1.3877787807814457e-17,-1.1796119636642288e-16,-0.7116434838554148,3.8163916471489756e-17,-6.938893903907228e-18
single_03,IIZI,-4.3000000000000025,0.022984368217725995,0.32638614942239297,0.18702925607509374,0.7541866163949635,0.03279044837645739,0.28352527632111546,-0.26482890837085427,-0.3006198574349478,1.734723475976807e-16,1.457167719820518e-16,-0.5503205701216547,-8.326672684688674e-17,9.71445146547012e-17
single_03,IIZI,-4.200000000000003,0.0863376195842602,0.4014931719538364,0.25814177303203717,0.6271474313934033,0.0491553306654965,0.3840580969908689,-0.27402889298293653,-0.3304271227425524,1.3877787807814457e-17,4.163336342344337e-17,-0.3767016269153579,0.0,5.551115123125783e-17
single_03,IIZI,-4.100000000000003,0.1745929557227386,0.4318640556844575,0.31710241098066405,0.47602101982252515,0.06458519450782524,0.4646567800439109,-0.2640885201447269,-0.34301678739616337,8.326672684688674e-17,-1.1102230246251565e-16,-0.20825198439200948,-2.220446049250313e-16,-8.326672684688674e-17
single_03,IIZI,-4.0000000000000036,0.2789157431824932,0.41366938949385795,0.35748116555796133,0.3160007702174772,0.0775008727890506,0.5146182804583258,-0.23612611395963057,-0.3385317921511602,-1.6653345369377348e-16,2.220446049250313e-16,-0.05814112023066112,5.551115123125783e-17,-1.6653345369377348e-16
single_03,IIZI,-3.900000000000004,0.39005391282281204,0.3552041778033048,0.3775900891993206,0.16634589496609248,0.08688069708099411,0.5297243126248774,-0.19067718600152456,-0.31700020425539766,5.551115123125783e-17,5.551115123125783e-17,0.06564829231250752,0.0,1.1102230246251565e-16
single_03,IIZI,-3.8000000000000043,0.5011356231682504,0.2729288598144779,0.37889457811703164,0.04532469024684577,0.09166679822131968,0.5118071204663888,-0.12961460837253413,-0.27943174659736497,1.1102230246251565e-16,0.0,0.15925891653085877,0.0,-1.1102230246251565e-16
single_03,IIZI,-3.7000000000000046,0.6084864977372129,0.18573064696263564,0.3636483579457161,-0.03489695896613276,0.09041656576953627,0.46684210072023286,-0.058249064505865755,-0.22889911796296153,-1.1102230246251565e-16,0.0,0.2210298472401241,1.1102230246251565e-16,0.0
single_03,IIZI,-3.600000000000005,0.7104796122033983,0.109473096591861,0.33305715541467956,-0.07157415607044215,0.0816734918653812,0.40238081718572594,0.01367891843845026,-0.17088541774739474,-1.1102230246251565e-16,2.220446049250313e-16,0.2499666928276712,1.1102230246251565e-16,-1.1102230246251565e-16
single_03,IIZI,-3.5000000000000053,0.8053140520617885,0.053492269274321824,0.2868416079767061,-0.07175198178893205,0.06506422136166845,0.32524494264445847,0.07288570002066663,-0.11259700332921385,3.3306690738754696e-16,-2.220446049250313e-16,0.24545425794020492,0.0,2.220446049250313e-16
single_03,IIZI,-3.4000000000000057,0.889007775496871,0.019754047680764053,0.22427656382010575,-0.049638205701277416,0.042603223834647874,0.2401987340895665,0.1052158950813149,-0.06150180119822268,-2.220446049250313e-16,0.0,0.20827606763550754,0.0,-1.1102230246251565e-16
single_03,IIZI,-3.300000000000006,0.9546648044791041,0.004340390317022602,0.14602320923487677,-0.02200205609802619,0.019395958185898454,0.14989329808896767,0.09919612555498447,-0.02376100675370163,2.220446049250313e-16,0.0,0.14225943382118944,0.0,0.0
single_03,IIZI,-3.2000000000000064,0.9933947256333813,0.00020182062615758944,0.0556924540652276,-0.0032333136190497713,0.003061208288495987,0.05588743623248216,0.04917451113445315,-0.0032666573135862187,1.1102230246251565e-16,0.0,0.055501726825719744,-3.3306690738754696e-16,0.0
single_03,IIZI,-3.1000000000000068,0.9964733144266628,-6.60711948297088e-05,-0.03976499753944496,-0.0016493321243558068,0.0017222040107218728,-0.03983226082095759,-0.04307631151181013,-0.0016579234934511744,1.1102230246251565e-16,1.1102230246251565e-16,-0.03969606482631893,0.0,2.220446049250313e-16
single_03,IIZI,-3.000000000000007,0.9578043739773419,-0.002320963158033096,-0.1311583324365576,-0.018014706290158222,0.021116286986453736,-0.13355951943911604,-0.16877771709752065,-0.019144172735077958,2.220446049250313e-16,-2.220446049250313e-16,-0.12846359200655033,0.0,0.0
single_03,IIZI,-2.9000000000000075,0.8756918472099885,-0.010126348326539802,-0.20924186624613028,-0.04634843299683422,0.06191145424705358,-0.21941007630080955,-0.314276020438115,-0.055502236409313066,2.220446049250313e-16,2.220446049250313e-16,-0.1961106985725516,3.3306690738754696e-16,3.3306690738754696e-16
single_03,IIZI,-2.800000000000008,0.7533358512497279,-0.024871113866705485,-0.2670739705161528,-0.0763218473320666,0.11841455999684547,-0.28996357490584523,-0.4639815313578212,-0.11049272901738771,-3.3306690738754696e-16,0.0,-0.23102942994476772,2.220446049250313e-16,0.0
single_03,IIZI,-2.700000000000008,0.5980925073047959,-0.04620658853372228,-0.30157285845745707,-0.09618655042962565,0.1794202904747474,-0.3378450842638451,-0.6030579163982621,-0.18324337019972436,1.1102230246251565e-16,-1.1102230246251565e-16,-0.22672258702847242,-1.1102230246251565e-16,1.1102230246251565e-16
single_03,IIZI,-2.6000000000000085,0.4200643209101911,-0.07235855855937412,-0.3136822764746483,-0.09529255925890417,0.23113582802107258,-0.35772417490329145,-0.7191171854029001,-0.27074625827154397,-5.551115123125783e-17,2.220446049250313e-16,-0.18232908280751847,-1.1102230246251565e-16,0.0
single_03,IIZI,-2.500000000000009,0.23076651578423973,-0.10021760310423003,-0.3072033101971049,-0.06571798779093904,0.2612606636669085,-0.34803950927423255,-0.8027650414544837,-0.3662189695264809,1.3877787807814457e-16,2.220446049250313e-16,-0.10166963719511446,-5.551115123125783e-17,-5.551115123125783e-17
single_03,IIZI,-2.4000000000000092,0.04238481984987538,-0.12545495600711837,-0.286933139952247,-0.0030561865786616488,0.26277769078591445,-0.31183331968183237,-0.8474029189420316,-0.4583695884035679,1.1102230246251565e-16,-5.551115123125783e-17,0.008565987212946331,-1.8041124150158794e-16,-8.326672684688674e-17
single_03,IIZI,-2.3000000000000096,-0.13234972694920874,-0.14303587667790937,-0.2570065436207182,0.0932698606250206,0.23606143634350196,-0.2563703632515289,-0.8489587532542633,-0.532397419782504,-3.608224830031759e-16,2.7755575615628914e-16,0.14059924306499896,-1.6653345369377348e-16,1.942890293094024e-16
single_03,IIZI,-2.20000000000001,-0.2801179085341055,-0.14832833112532529,-0.22015676638356893,0.21979948447162448,0.1885285084921876,-0.19161421394354844,-0.8060819459699289,-0.5728978432311641,2.220446049250313e-16,-1.1102230246251565e-16,0.2865835264076284,2.7755575615628914e-16,1.6653345369377348e-16
single_03,IIZI,-2.1000000000000103,-0.387448512451696,-0.13862683820139576,-0.17810395181671568,0.36883672531998024,0.13199295826999674,-0.1280004647629217,-0.7208973375836096,-0.5679877847338568,-5.551115123125783e-17,0.0,0.4386324648361429,-1.1102230246251565e-16,0.0
single_03,IIZI,-2.0000000000000107,-0.4420864208230748,-0.11454598115693615,-0.1326982700805781,0.5285044552946337,0.07875507237546747,-0.07415784978608353,-0.5999145517901209,-0.5133036475336354,-1.1102230246251565e-16,-2.220446049250313e-16,0.5881918056895794,2.220446049250313e-16,-5.551115123125783e-17
single_03,IIZI,-1.900000000000011,-0.4352448719510229,-0.08060676336286643,-0.08707223738300773,0.6834685089201511,0.037888161965634215,-0.035219111037487316,-0.4544014762791606,-0.41436326592854544,3.885780586188048e-16,0.0,0.7254547628788086,2.220446049250313e-16,5.551115123125783e-17
single_03,IIZI,-1.8000000000000114,-0.36413222040033394,-0.04454969906415651,-0.04606374433263111,0.8166354968628746,0.01302501971795933,-0.012147168557085863,-0.29961257008478775,-0.28623776759518926,1.6653345369377348e-16,1.6653345369377348e-16,0.8395089084260356,-1.1102230246251565e-16,1.1102230246251565e-16
single_03,IIZI,-1.7000000000000117,-0.2338041340609709,-0.015394760117066947,-0.015542187698573712,0.9117545027914778,0.0022745700220975495,-0.002163213087644611,-0.1526874943088059,-0.15039380595955387,-5.551115123125783e-17,1.3877787807814457e-16,0.9195315674617626,-5.551115123125783e-17,0.0
single_03,IIZI,-1.600000000000012,-0.05745969999938967,-0.0008161347071998296,-0.0008164931758171817,0.9564002351751639,2.4547217999520976e-05,-2.420939507017522e-05,-0.0296074461591046,-0.0295828884697812,-1.0408340855860843e-16,1.3183898417423734e-16,0.9568085534080418,-9.020562075079397e-17,6.938893903907228e-18
single_03,IIZI,-1.5000000000000124,0.14523016921674606,-0.0047499881877982875,-0.004761098696101723,0.9445174323226347,-0.0003138611682317882,0.0003266079159029711,0.05795211120336212,0.057637461834246326,0.0,2.7755575615628914e-17,0.9469022096970723,-5.551115123125783e-17,-2.7755575615628914e-17
single_03,IIZI,-1.4000000000000128,0.35149305816690835,-0.026128368967352433,-0.02645226179293403,0.8777313601416387,-0.0038062943082745604,0.004253894909432954,0.1049129494918477,0.1010504548435216,0.0,0.0,0.8911502316195765,0.0,-5.551115123125783e-17
single_03,IIZI,-1.3000000000000131,0.5396521797441451,-0.05922497090918888,-0.06090191716695126,0.7649918450656084,-0.01264801900113588,0.015447772114422054,0.11353454051314116,0.1004081728556866,1.1102230246251565e-16,0.0,0.7968960165135076,0.0,0.0
single_03,IIZI,-1.2000000000000135,0.6930033062409621,-0.09547938142655732,-0.10002247418605015,0.620669641422213,-0.026246181620638964,0.03559278026993817,0.09243467715671161,0.06427471904358062,-1.1102230246251565e-16,-1.1102230246251565e-16,0.6763203379339737,1.1102230246251565e-16,0.0
single_03,IIZI,-1.1000000000000139,0.8023760466882401,-0.12610567893701496,-0.13447627860759737,0.46172317629276266,-0.04234304132293831,0.06455895404642953,0.05427582274758225,0.006763825853819072,3.3306690738754696e-16,-2.220446049250313e-16,0.5442387314892028,-2.220446049250313e-16,-1.1102230246251565e-16
single_03,IIZI,-1.0000000000000142,0.8668710045887684,-0.14453137788295345,-0.15577697482149022,0.3047854255447998,-0.058400458454148985,0.10082322953063871,0.012854484228885688,-0.05654833477322341,-2.220446049250313e-16,1.1102230246251565e-16,0.4155287774095623,-1.1102230246251565e-16,0.0
single_03,IIZI,-0.9000000000000146,0.8928581686644409,-0.14785559035964424,-0.1580248806199609,0.1638996701302583,-0.07250584529978754,0.14181957101808673,-0.019638003226474243,-0.11219941584827142,-1.1102230246251565e-16,0.0,0.3028470930721867,-3.3306690738754696e-16,-1.1102230246251565e-16
single_03,IIZI,-0.8000000000000149,0.891771924162774,-0.13697666762430005,-0.13892531212589587,0.049243893545277695,-0.08346912599830425,0.18405220116624899,-0.034661515112410335,-0.15101812943157966,-4.440892098500626e-16,-3.3306690738754696e-16,0.21503578367836196,-4.440892098500626e-16,-4.440892098500626e-16
single_03,IIZI,-0.7000000000000153,0.8773914405935123,-0.11559359216612941,-0.10008589345741636,-0.03326415387812043,-0.09031825304334451,0.22302010752697765,-0.028513144800406898,-0.16871148898219235,-1.1102230246251565e-16,0.0,0.1562734162991094,2.220446049250313e-16,2.220446049250313e-16
single_03,IIZI,-0.6000000000000156,0.8631615514990857,-0.08867622499761307,-0.04681985715194659,-0.08186984030465838,-0.0917730929637316,0.2531909652720208,-0.002750857448402866,-0.1652839598767838,0.0,-3.3306690738754696e-16,0.12579246326129834,-3.3306690738754696e-16,0.0
single_03,IIZI,-0.500000000000016,0.8598399002075711,-0.061065643756777144,0.012315678753519244,-0.09876837966551488,-0.08628481343953842,0.26833473215662673,0.035992574487486606,-0.14398284711968246,2.220446049250313e-16,-1.1102230246251565e-16,0.11797666374860272,-1.1102230246251565e-16,-1.1102230246251565e-16
single_03,IIZI,-0.40000000000001634,0.8735503757460396,-0.03661526857964459,0.06621190888029893,-0.0898838458598542,-0.07286605339714891,0.26243409610507573,0.07678407581756297,-0.11033102760864555,-3.3306690738754696e-16,0.0,0.12283588624082309,0.0,0.0
single_03,IIZI,-0.3000000000000167,0.9043115994942833,-0.017883293709886283,0.10232727270051944,-0.06441043745667618,-0.05239920733530212,0.23115197428503198,0.10590028695500964,-0.07141147093553424,0.0,-5.551115123125783e-16,0.12707371129541944,1.1102230246251565e-16,0.0
single_03,IIZI,-0.20000000000001705,0.9452778040108982,-0.006072221391893784,0.1084993287990339,-0.033708165080987396,-0.02869011630954399,0.17354108241515287,0.10923867911357132,-0.035172721452009226,0.0,1.1102230246251565e-16,0.1160180442167621,0.0,0.0
single_03,IIZI,-0.10000000000001741,0.9831222044844501,-0.0008596739430638545,0.0755073140041167,-0.009281211737613648,-0.00847893241178621,0.09344759028266902,0.0755548186396311,-0.009375986060562003,2.220446049250313e-16,0.0,0.07646138120050394,2.220446049250313e-16,0.0
single_03,IIZI,-1.7763568394002505e-14,1.0,0.0,1.6986412276764895e-14,0.0,0.0,1.6986412276764895e-14,1.6986412276764895e-14,0.0,0.0,0.0,1.6986412276764895e-14,0.0,0.0
single_03,IIZI,0.09999999999998188,0.9772115920583628,0.0010482709045482874,-0.11306955788923545,-0.009262383458573442,-0.010349220701323492,-0.09325899332115184,-0.11302205325372117,-0.009357157781521575,3.3306690738754696e-16,-1.1102230246251565e-16,-0.1140236250856197,-1.1102230246251565e-16,-4.440892098500626e-16
single_03,IIZI,0.19999999999998153,0.9000803904994029,0.008941783507237955,-0.24958709084474673,-0.03313807109584577,-0.042563933238401463,-0.17067152029978117,-0.24884774053020908,-0.03460262746686671,1.1102230246251565e-16,-3.3306690738754696e-16,-0.25710580626247037,3.3306690738754696e-16,3.3306690738754696e-16
single_03,IIZI,0.29999999999998117,0.7628861054136643,0.031232105668138277,-0.3878535759520915,-0.06046559378807803,-0.09362491937613748,-0.21780316232675845,-0.3842805616976016,-0.06746662726693253,0.0,-1.1102230246251565e-16,-0.4126000145469828,-2.220446049250313e-16,1.1102230246251565e-16
single_03,IIZI,0.3999999999999808,0.5722806198276301,0.07402835633042215,-0.502748135263982,-0.07531450324728883,-0.15437099308208524,-0.22502100835428496,-0.49217596832672134,-0.09576168499607407,0.0,-2.220446049250313e-16,-0.5593721126244918,2.220446049250313e-16,0.0
single_03,IIZI,0.49999999999998046,0.34773871539878654,0.13909208248323185,-0.5716693382496504,-0.06136051225371442,-0.2116268048559311,-0.19030829343016414,-0.5479924425156881,-0.10657497970787055,2.220446049250313e-16,-5.551115123125783e-17,-0.6773303232447135,0.0,5.551115123125783e-17
single_03,IIZI,0.5999999999999801,0.1183413761274687,0.2214573984132907,-0.5806064573357345,-0.00689595012694294,-0.2519589360191714,-0.12040979185634051,-0.5365374576321991,-0.09031006969905206,1.1102230246251565e-16,-1.1102230246251565e-16,-0.7532187777489534,2.7755575615628914e-17,5.551115123125783e-17
single_03,IIZI,0.6999999999999797,-0.08363519311212816,0.30881507168743455,-0.5283599035198967,0.09121254078371946,-0.2657735275731762,-0.02979862800567676,-0.4567871548628978,-0.04423479432033099,-1.6653345369377348e-16,-3.3306690738754696e-16,-0.78471921327639,2.7755575615628914e-17,-2.7755575615628914e-17
single_03,IIZI,0.7999999999999794,-0.2306609840446402,0.38347858541425817,-0.42732374541691887,0.22607354569028298,-0.2502650747467777,0.062449716623700524,-0.3230599484034459,0.02581152271345133,2.7755575615628914e-17,-1.1102230246251565e-16,-0.7812848412211397,-1.3877787807814457e-16,-5.551115123125783e-17
single_03,IIZI,0.899999999999979,-0.30703544600450866,0.4268460042625632,-0.30029380589892046,0.38244036886847577,-0.21012604244547115,0.13717084288481857,-0.16190692850544572,0.10634128288997471,-1.6653345369377348e-16,2.220446049250313e-16,-0.761165779591028,1.1102230246251565e-16,-5.551115123125783e-17
single_03,IIZI,0.9999999999999787,-0.31280835036065235,0.4252113210408406,-0.17411813327894635,0.5409694537296311,-0.1557751010081831,0.17985671362722977,-0.0054866742285801795,0.17963569341163949,2.220446049250313e-16,-2.7755575615628914e-16,-0.7454238855099599,-5.551115123125783e-17,1.1102230246251565e-16
single_03,IIZI,1.0999999999999783,-0.2631705831342764,0.3750113999316678,-0.0721523235508938,0.6835497868045282,-0.09980689916799021,0.1843467669482024,0.11659977780428218,0.22859043636561938,1.1102230246251565e-16,0.0,-0.7508673336476569,-2.220446049250313e-16,0.0
single_03,IIZI,1.199999999999978,-0.18343619446115828,0.28549652124530583,-0.00795999494957697,0.7977730427369192,-0.05301528166299918,0.1544243595487897,0.18449715639318742,0.2413781203583229,2.7755575615628914e-16,-1.3877787807814457e-16,-0.7843028070695698,-1.1102230246251565e-16,2.7755575615628914e-17
single_03,IIZI,1.2999999999999776,-0.10123849617255569,0.17751188602341722,0.017705247357878845,0.8789681703516131,-0.021432225361657162,0.1028391429997888,0.19214170503798267,0.21438449814172988,-4.163336342344337e-16,2.7755575615628914e-17,-0.8400926863225555,-2.7755575615628914e-17,0.0
single_03,IIZI,1.3999999999999773,-0.03850765888339185,0.07837388267010123,0.015753865196405186,0.9292166875130792,-0.005337891202795146,0.04799161879330341,0.14711907648120667,0.15253578221500133,-4.163336342344337e-17,1.3877787807814457e-17,-0.9018486282160885,-1.249000902703301e-16,-6.245004513516506e-17
single_03,IIZI,1.499999999999977,-0.005818790392546749,0.01424990480085133,0.0040379474858245265,0.9539935515172924,-0.0003615157675421164,0.009173308697144743,0.06675115738531744,0.067113581028942,-2.7755575615628914e-17,-8.326672684688674e-17,-0.947625360907342,-5.377642775528102e-17,-3.469446951953614e-17
single_03,IIZI,1.5999999999999766,-0.0007886428346902258,0.0024484038246970832,0.0008628024457533398,0.9580318082980814,2.3154931928861394e-05,0.001656478512569455,-0.02792815053749803,-0.027951315346831155,-4.163336342344337e-17,-1.0755285551056204e-16,-0.956762244138109,-1.0408340855860843e-17,1.1449174941446927e-16
single_03,IIZI,1.6999999999999762,-0.010711934851662004,0.04618212340874147,0.01905620780855804,0.9422852475744794,0.0017591760622509955,0.032950576379325344,-0.11808909880163387,-0.1198630611765297,1.3877787807814457e-16,-3.122502256758253e-17,-0.9160175473517904,2.7755575615628914e-17,-4.5102810375396984e-17
single_03,IIZI,1.7999999999999758,-0.018142500171809125,0.13358656539257802,0.06254787732278073,0.9033438381976804,0.008305437930758414,0.10118403488551364,-0.19100094842933374,-0.19952942626037684,-4.163336342344337e-17,1.8388068845354155e-16,-0.8230247754359081,1.6306400674181987e-16,1.0408340855860843e-16
single_03,IIZI,1.8999999999999755,-0.0072039059289506005,0.2413305131537075,0.12633825500732732,0.8355614074407398,0.020136682490134325,0.1959428608283308,-0.240990983888788,-0.26227036740796783,4.85722573273506e-17,3.122502256758253e-17,-0.6861887452545191,7.806255641895632e-17,-5.724587470723463e-17
single_03,IIZI,1.9999999999999751,0.031618990689202056,0.3415837967839124,0.19941527026121045,0.7349493568364364,0.03551509751810169,0.30119566541305387,-0.2678010114483017,-0.3068587459918629,-4.163336342344337e-17,-1.0408340855860843e-16,-0.5214748055089841,4.85722573273506e-17,-5.551115123125783e-17
single_03,IIZI,2.0999999999999748,0.09964494933678679,0.4099980363728306,0.269143621506959,0.6030868854203553,0.05186840389639438,0.3993716629343414,-0.2736497642599141,-0.3337376246335283,-1.5265566588595902e-16,-5.551115123125783e-17,-0.3475927951459388,1.1102230246251565e-16,-5.551115123125783e-17
single_03,IIZI,2.1999999999999744,0.19127686294413251,0.43211246420308536,0.32529190136171376,0.4492379355261078,0.06696461527262554,0.4753983470212859,-0.2606332782246367,-0.34345939217673693,1.6653345369377348e-16,1.6653345369377348e-16,-0.18144839142952246,-2.7755575615628914e-17,-2.7755575615628914e-17
single_03,IIZI,2.299999999999974,0.2973535004853135,0.4062797292244479,0.36226705536134807,0.28957217354249565,0.0793504562759959,0.5196142157980406,-0.22968515427220282,-0.3360951068650909,-1.1102230246251565e-16,0.0,-0.03533873132440751,-2.220446049250313e-16,5.551115123125783e-17
