noisy_energy,ideal_energy,zne_energy,observable,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
-0.1956113497340878,-0.23035384260866387,-0.24249941640671469,IZII,3.123968585666219,2.8851206453508995,-0.752561556425321,-1.3251092467300525,0.13709090265897084,-1.3399753711791755,0.5793018367069198,1.913630784395072,1.9751239326546859,-2.842067861441917,0.13010475939442445,-1.511649841684557
-0.07882510001785918,-0.08381513687242033,-0.08363370424405026,IZII,0.9065192434125011,0.15218027134277934,-0.7223276973063282,-1.1949900497513135,-2.209229901199988,0.7901209473425923,-0.7936484095536498,-0.8065724157550447,0.8883155775753551,1.8991760007903418,1.7304853531325692,-1.0583896759644182
-0.2574661735321627,-0.25390835584321303,-0.25337466498782196,IZII,-0.7500717396492274,-2.955950964642,1.3326422382666783,2.511752352381759,2.5741726157491343,-0.22643098211740442,2.386094354276276,-1.6204958258596576,0.6870615201325707,3.0456881856411417,2.309209774790326,-1.327306663133567
-0.14116025749290248,-0.13088207585063555,-0.12763097238887436,IZII,-0.2981743281163207,-2.5301407996004155,-1.705158170698071,-0.058830001338253446,2.749937781528317,2.655753614620785,-1.200226308493232,2.6190977605087866,-2.853478443540608,2.9264306270639038,-1.786457220418359,1.0477734353567625
0.46171439861135793,0.5321656688880144,0.5060014365415381,IZII,2.866399506013744,-2.3882720028578146,-0.6462190083011885,0.35703761845446724,-0.5154989122612119,3.0592902343473583,2.696677820494502,-1.184532460593381,1.9038797684383102,-0.31361789102647997,-2.8200493870588295,-2.0289149404739275
-0.1823865353980953,-0.17497814768241118,-0.18832786196586526,IZII,1.6299983947277301,-0.5700389134803556,-1.6238704702215496,1.3029280874224485,-0.7563537464326662,-3.140036492748845,-2.2676271043681404,2.8532229630251784,-1.5771466305655264,-1.2597741654784367,2.753001882514228,-1.9312896319723147
0.027892291519816023,0.004029983717130612,-0.0033276499166669193,IZII,-0.17162522958091486,1.1948271483572146,-2.4842660566191346,-0.936817444946537,-1.4224751222580334,-2.6784916308352544,-3.019307638163667,-1.650301655662424,-3.141092989530617,1.9949674974489717,0.17327046437451843,-2.3205059940672466
-0.5085702763477539,-0.5584147959740244,-0.5225869522059838,IZII,-1.9482668097455824,-1.100741278167412,-0.8289780215686244,0.8136724965171078,3.1161395204924345,-1.6842469923604517,-2.6442618939055307,2.6510967860697763,2.186402962799767,-3.13419018951573,-2.207897739772859,1.1582378406733662
0.2102337677556527,0.2719306914476239,0.240793106007462,IZII,1.7426952170687784,3.109878280843648,0.3132782834403942,-2.3966291382008196,-2.1826487881703365,2.8561529809969395,1.1781852629979914,0.07198794007083809,2.135081758923673,2.2421204722117265,-2.793813530634283,0.113785098392571
0.06022201624678506,0.08334881589498917,0.08188652305472731,IZII,-0.08861294308038747,1.3052729830812515,2.5564220701589866,0.5589597861176041,-0.1112348708531079,-1.440695945057763,0.9959909241742304,0.8738370999980853,-1.3566679519952876,2.8153504434077465,2.623760244953335,-2.7453510387895967
0.12935640646147667,0.1253306078162887,0.14072846497584443,IZII,-1.4884449390793966,-0.13433855743420153,2.6712549650317783,1.9170880732325246,1.0438142706731268,3.0953767997601815,-2.375373951099962,0.4094840154071133,1.80072564158705,-2.2388429124874163,1.2908822492472796,-2.9794192503007935
0.055925060529206344,0.02954576599839468,0.0410457524023661,IZII,-2.996604511877685,-2.562684304464196,-2.414221598852879,-2.060205239281172,-0.022500422810255216,-0.9394253255021026,2.4198712145262196,-2.191186204940065,-0.1820567755819007,-0.15123229815141848,-0.33075176132765494,-1.0527085787968926
-0.19663190267272757,-0.25447587745216,-0.24418433384462643,IZII,-1.818286229379466,1.3863823027953401,0.009434234894233118,-1.5391707004366946,1.1670622130003734,-0.7251208691841002,2.6159654424099577,-1.7696165928067469,1.1752371590843866,1.2089034282295943,-0.284828543872083,0.5345783596040827
-0.6545998924747642,-0.692905684303493,-0.6865485268437421,IZII,1.6518027739555308,-1.090964470325389,-0.8952868812112578,2.014658497654141,0.8421683088553871,-3.0916585678685746,-2.868051004776344,0.6922849498568091,3.031611948855752,0.2566747266941176,2.584711534896339,-2.027539718085029
0.16123697762705438,0.17004063499530578,0.1872082632182946,IZII,-1.108347964762883,-2.6847581657800488,-1.4154757728154226,1.9393111994003505,-1.8945960130155788,2.5064884929402185,-0.7777846529775885,1.443026159211076,-0.3222689419424043,0.5623474320519826,0.7933863925809885,2.2091291923741814
0.10551605508600434,0.14227867326245364,0.12194767940025251,IZII,-2.914859273028214,0.2898533505084009,2.8855163582314427,-2.7347329070104385,-1.6830393628370932,3.1275467526065786,-0.09293534236047618,0.10519085583065424,1.9423657922744342,0.33813366242616905,-2.4915644191420814,-1.4651075450656343
-0.413337263252849,-0.46922814871868634,-0.45703539536068427,IZII,-0.9173736031445432,-0.7046168475425723,-0.5665824192316591,-1.0326615867886653,-0.9201463690212885,0.009585269560388632,1.6313070863251093,-0.13212825695735875,-1.976332509256709,-0.4845002018293054,-1.0020080774562028,-1.280584946156092
0.5413350992144604,0.6134807822418878,0.562576206353711,IZII,0.31243337580120656,-1.5327320893826326,0.8260512069253667,-2.3104211125219347,0.6108655036024948,1.8672847729550304,2.7217869584044445,1.2360163369097297,-1.4208610887917796,-2.007850878260262,1.2838825165025485,-1.442300095502433
0.49625115051475704,0.5207976653912515,0.5289393493494152,IZII,-3.041178707358138,2.4397959769572486,-0.6292006371071075,-0.7127291995284031,1.0421037347344955,1.7677222469483835,-0.11870791032793182,3.042506684166846,1.0819806101089675,1.5652734402464459,-1.4320185312196698,1.0038457370042488
0.6643788523803873,0.6814700127865024,0.6909568128816042,IZII,0.5402958282175931,1.1895811539743617,1.4947255293707276,1.202321421388615,-1.6114821348574235,0.036132665203748804,0.8658589867136053,0.581801850009088,1.1948429690549247,-1.7077171176667703,-1.2412381249363131,-3.1404241148644125
-0.6123671140868248,-0.7068053743640094,-0.6840176208145282,IZII,-1.0504251270754748,-1.722483916262026,-0.7887352632458806,-2.8696423164053417,-1.803346912250241,0.6800566680910434,-2.4012007232176193,1.4666006158728422,3.0516340356334615,2.0511310971770937,0.6060338222147039,0.28379418919813926
0.13838928017167376,0.14652350189172686,0.1646110122067049,IZII,-2.257277070979014,2.3024439770337235,0.24923448774159818,-0.10819968768752686,1.4219696036704361,-2.2367663714107406,1.5305326286278698,1.0725436388514558,-1.6722309886402364,-2.089022482285505,-0.10294966399734085,1.7962633689346497
0.12537897201236875,0.12321440866432927,0.10875921740531404,IZII,-1.6628921086639865,2.2251281799492375,-1.7209196216947595,-3.0995321337634656,1.2533913009559647,-1.3390178803927626,-2.850557935370183,1.9902106947196971,1.620472352457245,-0.880282181829287,0.9618683365876723,2.6510052077692237
-0.25223595127157666,-0.30339732466281827,-0.2678927092779771,IZII,0.7581238148063987,2.7340894290611697,-0.43451605240449,2.8102305618061756,-2.515258498309889,0.053675507206387696,0.3259485523336476,2.146476001060196,0.9166741566275824,-1.7276604617636158,0.5158143060854639,1.2575801298892628
-0.3419301391738328,-0.3743067834933063,-0.37231752687751724,IZII,1.3060770107239508,-0.5665173299195008,-2.913931817256745,1.7453237312964456,-2.6689866008434064,0.8192953926736051,0.8714590279218344,1.0520071180380617,-2.316089138428527,3.1172335023833133,-1.837317479797627,0.18883948353486124
0.5098521676367866,0.5478359740553163,0.5300447919173602,IZII,1.1511716930512002,1.702869722621399,-0.7425739077371296,-0.32432721098230965,-1.9385235428317786,-0.36709171653772943,-0.9300349681618458,-3.0024964796289177,1.084963388287731,-0.9724634921882589,-1.4504973614205128,0.14932698392722488
0.474930969805479,0.5178012825160635,0.5108810602496228,IZII,0.37918608459438063,-2.310722137185535,-2.2005103761512905,-1.8738122201978693,-0.3570871390123509,-0.4390835288934931,3.0797680278274724,-0.1936801754427866,1.8235155492369062,-0.07811422586432792,-0.10905889679793246,2.62848282557455
