bond_length,ideal_energy,noisy_energy,zne_energy,mitigated_energy,status,error_msg
0.25,-2.4289787463807824,-2.33590344078841,-2.4322146240703795,-2.317630658661748,done,
0.45,-2.174364953616017,-2.103770639126403,-2.1435176325831686,-2.0924367621257676,done,
0.65,-1.9440235703536843,-1.8850858930334233,-1.8882172271122442,-1.8625904700004854,done,
0.725,-1.8671209783412677,-1.8022341404398796,-1.832626518581371,-1.8004391391075192,done,
0.8,-1.7956191803270969,-1.711486833055666,-1.760063992950915,-1.7419867142277992,done,
1.5,-1.3509341607514103,-1.3112942896169577,-1.3244999750647604,-1.3240569070978894,done,
2.5,-1.1477258043236056,-1.1041102132182832,-1.1328072724968192,-1.120525393056064,done,
3.0,-1.110024248198499,-1.0767035141778474,-1.070712113476297,-1.095189539312067,done,
